TIME,LATITUDE,LONGITUDE,RAINFALL,humidity,temperature,wind_speed,pressure,cloudburst
2004-07-08T12:00:00.000000000,19.25,76.75,180.82355705773267,39.529170989990234,34.909332275390625,3.03999400138855,95791.9375,1
1979-10-26T12:00:00.000000000,12.5,75.75,219.35909284928604,79.71214294433594,23.621246337890625,0.0904342532157898,91828.625,1
2005-08-20T12:00:00.000000000,12.75,73.5,172.2493485713693,76.86119842529297,27.596099853515625,6.793246746063232,100901.125,1
2004-04-17T12:00:00.000000000,19.25,73.75,93.6231414509321,37.39999771118164,31.068267822265625,4.626446723937988,93402.125,0
2008-10-21T12:00:00.000000000,12.5,75.75,193.9946692028642,89.5997314453125,22.640289306640625,1.5618247985839844,91460.8125,1
2012-04-25T12:00:00.000000000,15.75,77.75,116.48644855213408,30.33456802368164,37.164703369140625,3.2106685638427734,96292.125,0
1993-12-13T12:00:00.000000000,11.0,78.0,29.564747944987147,64.68431091308594,28.028961181640625,1.4251679182052612,99240.4375,0
1950-10-05T12:00:00.000000000,15.5,76.5,27.558777155279905,51.552188873291016,26.194488525390625,4.83212423324585,95278.75,0
2007-08-03T12:00:00.000000000,12.75,73.75,240.54031799365123,84.91017150878906,26.374420166015625,6.047873497009277,100838.8125,1
1955-07-04T12:00:00.000000000,8.0,76.25,89.30486894863974,84.36089324951172,26.256744384765625,6.32648229598999,100847.4375,0
1994-12-08T12:00:00.000000000,13.25,74.25,204.76600057333144,61.51186752319336,27.372222900390625,4.652998447418213,100920.5625,1
1963-06-06T12:00:00.000000000,10.5,75.0,215.9515744742239,86.80728912353516,27.049468994140625,8.213662147521973,100532.125,1
1965-08-20T12:00:00.000000000,11.25,76.5,246.47592653148158,94.24092102050781,19.676422119140625,2.2893917560577393,88068.25,1
2018-01-27T12:00:00.000000000,10.75,75.25,136.91110139545108,71.52427673339844,27.096588134765625,4.499553680419922,100823.3125,0
2011-09-30T12:00:00.000000000,14.75,77.75,183.19251467476002,41.55567169189453,32.204010009765625,1.3035911321640015,96987.875,1
1960-10-01T12:00:00.000000000,13.5,77.5,239.40496807463214,79.6312484741211,23.338531494140625,1.1845178604125977,91460.5,1
2024-01-11T12:00:00.000000000,15.25,73.5,55.508877830474894,64.20111083984375,29.401763916015625,3.821876287460327,100924.5625,0
1989-11-10T12:00:00.000000000,14.75,75.5,20.044033426819958,57.09349060058594,27.949615478515625,1.9552406072616577,94430.1875,0
2003-07-10T12:00:00.000000000,15.5,76.75,229.5638809054181,71.8796157836914,27.885894775390625,5.0435943603515625,95901.25,1
1993-04-22T12:00:00.000000000,20.25,73.25,164.41328507141898,43.367549896240234,34.451080322265625,3.8782870769500732,97661.125,1
1979-07-26T12:00:00.000000000,17.0,76.75,228.00529587899,77.14009857177734,27.874420166015625,4.792150020599365,95395.6875,1
1956-05-22T12:00:00.000000000,18.75,78.0,92.15912225887837,22.115676879882812,39.321441650390625,0.4699159860610962,95594.75,0
1952-01-03T12:00:00.000000000,17.25,76.75,193.67431909717178,35.702369689941406,26.840484619140625,1.1475918292999268,95962.8125,1
1970-06-07T12:00:00.000000000,11.25,75.25,73.37806405909878,89.40071105957031,26.463775634765625,7.938681602478027,100632.1875,0
2014-01-07T12:00:00.000000000,17.75,74.0,73.31590441235761,37.51735305786133,27.374664306640625,1.2337321043014526,92172.375,0
2007-01-31T12:00:00.000000000,20.0,76.25,60.00104790179236,43.669639587402344,29.524810791015625,1.1168043613433838,95241.0,0
1951-11-13T12:00:00.000000000,20.5,73.5,19.59761907598523,52.455596923828125,25.545074462890625,1.7046170234680176,96422.4375,0
1988-12-03T12:00:00.000000000,19.25,75.25,178.84400682843045,38.11130142211914,26.330474853515625,2.2983624935150146,95515.6875,1
1982-02-08T12:00:00.000000000,20.0,76.0,61.09039464651836,28.037864685058594,29.158111572265625,1.7369199991226196,94870.1875,0
1988-01-29T12:00:00.000000000,10.5,75.75,6.587284263087606,66.8894271850586,28.890533447265625,5.746755599975586,100849.9375,0
1996-12-23T12:00:00.000000000,14.0,74.0,2.6220986734761533,67.3095474243164,27.288482666015625,5.185651779174805,101203.5,0
1997-01-21T12:00:00.000000000,21.0,75.5,104.0283387910775,44.84843826293945,21.673492431640625,0.745368242263794,98630.25,0
2012-08-26T12:00:00.000000000,13.75,75.0,61.54231195548054,94.6719741821289,22.152252197265625,3.303452491760254,95805.8125,0
2019-04-17T12:00:00.000000000,13.5,77.25,244.1233536812918,29.181331634521484,33.462799072265625,0.9812430143356323,91913.25,1
2005-10-23T12:00:00.000000000,9.75,73.5,202.59426677402016,81.48951721191406,26.862457275390625,2.818350315093994,100777.75,1
1969-04-06T12:00:00.000000000,14.5,75.75,90.82658143558348,24.95233726501465,35.678375244140625,2.5652575492858887,94230.9375,0
2002-09-28T12:00:00.000000000,8.25,77.5,143.94329302983363,64.401123046875,30.082183837890625,4.178289890289307,99348.5,0
1984-08-26T12:00:00.000000000,9.0,74.5,202.3838189504647,76.69976806640625,26.953521728515625,7.601383686065674,100902.625,1
1991-12-25T12:00:00.000000000,8.5,74.5,116.99194062056404,79.7790756225586,26.324371337890625,3.225571632385254,100789.625,0
1965-10-31T12:00:00.000000000,13.0,77.75,60.023181957122915,33.4961051940918,29.385162353515625,2.350752353668213,91024.3125,0
1973-07-11T12:00:00.000000000,18.25,75.25,10.190846336245507,66.93585968017578,27.617584228515625,8.46017074584961,94373.375,0
2002-04-22T12:00:00.000000000,11.5,75.0,101.27148721722482,76.61552429199219,28.976715087890625,4.566848278045654,100448.3125,0
2003-01-25T12:00:00.000000000,10.75,73.75,113.53330764476007,72.00888061523438,27.479644775390625,4.188719272613525,100852.5,0
1965-05-11T12:00:00.000000000,20.75,73.25,37.350874950628224,53.119937896728516,31.796295166015625,4.403725624084473,99019.0,0
1992-02-25T12:00:00.000000000,19.25,74.75,164.8167025954423,20.45967674255371,27.338287353515625,2.883460283279419,94323.6875,1
2022-01-18T12:00:00.000000000,19.0,75.75,167.8684766900238,36.16343688964844,28.188873291015625,2.352158784866333,94739.8125,1
1979-06-06T12:00:00.000000000,16.5,77.75,40.2447484739783,35.61806869506836,37.136383056640625,1.2746524810791016,95708.1875,0
1950-05-06T12:00:00.000000000,13.0,75.0,91.06014777786436,83.0854721069336,26.771392822265625,0.4393233358860016,99916.75,0
2021-01-06T12:00:00.000000000,10.5,75.75,162.14646031053283,78.35062408447266,27.224273681640625,2.861651659011841,101030.6875,1
1961-02-25T12:00:00.000000000,19.25,76.75,157.9058328694855,20.422922134399414,33.712799072265625,1.2337504625320435,96377.0,1
1989-01-31T12:00:00.000000000,21.0,76.0,164.18626297640785,39.63510513305664,29.353912353515625,0.5407841801643372,98379.25,1
1999-06-17T12:00:00.000000000,17.25,76.75,223.72423791746473,88.44679260253906,24.391021728515625,5.200695991516113,95241.4375,1
1988-10-13T12:00:00.000000000,12.75,73.25,186.86194380052615,77.38455200195312,27.565582275390625,4.86002254486084,100968.5,1
1958-02-16T12:00:00.000000000,12.5,76.75,239.73375406602133,15.956242561340332,32.944000244140625,2.679986000061035,92994.25,1
1959-11-19T12:00:00.000000000,19.75,75.25,14.873157977581709,34.64904022216797,26.864654541015625,1.8794125318527222,95214.625,0
1978-01-12T12:00:00.000000000,16.25,77.75,223.16368232812292,37.61553955078125,26.187408447265625,1.0720553398132324,97552.9375,1
1956-08-16T12:00:00.000000000,13.25,76.25,127.32881098780199,80.17705535888672,23.536285400390625,4.286169052124023,91279.1875,0
1988-08-30T12:00:00.000000000,17.0,76.5,115.1198932193016,78.44960021972656,26.534576416015625,2.810598134994507,95445.3125,0
1981-01-15T12:00:00.000000000,19.75,73.25,213.17316129717796,44.282318115234375,27.978668212890625,1.2418187856674194,98903.9375,1
1995-10-11T12:00:00.000000000,19.75,75.25,59.793552402653134,65.59687805175781,29.040924072265625,3.712185859680176,94453.0625,0
1950-04-17T12:00:00.000000000,14.75,75.75,119.92164705529099,31.818073272705078,32.552398681640625,5.974431037902832,94228.3125,0
2022-08-17T12:00:00.000000000,16.75,73.5,238.56300918542698,89.9025650024414,26.914215087890625,3.032132148742676,99508.5625,1
1958-04-13T12:00:00.000000000,15.0,76.0,206.05697773631712,37.571075439453125,34.237701416015625,1.2754418849945068,94687.625,1
1991-07-30T12:00:00.000000000,19.75,76.25,35.24072773850556,73.0876693725586,26.060943603515625,4.604787826538086,94373.5625,0
2005-01-21T12:00:00.000000000,12.0,77.0,35.685514047529175,53.459922790527344,26.461822509765625,4.045121192932129,92446.375,0
2011-05-12T12:00:00.000000000,12.25,77.5,5.548245107998284,41.73067092895508,31.981842041015625,2.352750301361084,93631.625,0
1995-08-11T12:00:00.000000000,12.0,75.25,19.650519816097944,81.98536682128906,28.136627197265625,1.4990450143814087,101104.625,0
1964-10-29T12:00:00.000000000,20.0,76.75,197.90288882911375,75.61970520019531,25.956207275390625,0.9851126670837402,95157.4375,1
1990-01-27T12:00:00.000000000,9.5,75.0,37.74368487438806,71.93379974365234,27.255279541015625,3.3484272956848145,100968.375,0
1964-01-10T12:00:00.000000000,16.0,75.25,205.86299183121324,24.028947830200195,29.952789306640625,0.9654123187065125,94214.8125,1
2010-12-14T12:00:00.000000000,12.75,77.5,10.587092199552034,71.07839965820312,24.749176025390625,0.7802487015724182,91750.125,0
1991-05-08T12:00:00.000000000,14.5,73.0,216.03696266955978,69.86512756347656,29.539947509765625,4.849778652191162,100889.1875,1
1987-12-24T12:00:00.000000000,14.0,73.5,117.66886077663658,72.3658676147461,27.979644775390625,3.384974718093872,101090.3125,0
2016-06-06T12:00:00.000000000,17.25,76.0,57.76720930258639,61.610626220703125,30.836822509765625,4.791114330291748,95293.125,0
1972-05-19T12:00:00.000000000,11.5,75.75,187.7568278872116,90.35126495361328,26.401519775390625,1.3210585117340088,100126.0625,1
2017-11-18T12:00:00.000000000,11.75,75.75,248.98383129952728,88.03295135498047,26.974517822265625,1.0339186191558838,97312.6875,1
1967-04-28T12:00:00.000000000,15.5,75.0,185.23420438787974,55.60362243652344,29.659820556640625,3.5734453201293945,93797.3125,1
1982-11-06T12:00:00.000000000,19.75,75.75,56.85888859767741,60.409324645996094,28.350982666015625,1.7430943250656128,95146.5,0
1976-04-23T12:00:00.000000000,17.0,74.0,206.1231225494428,57.200687408447266,29.074859619140625,4.806666851043701,93545.3125,1
1995-12-02T12:00:00.000000000,16.0,74.5,227.4540433310009,47.016265869140625,26.301910400390625,1.3918839693069458,93169.125,1
1976-03-30T12:00:00.000000000,11.75,77.5,100.19202056285143,36.033382415771484,30.912506103515625,2.2677221298217773,93608.0,0
2022-05-29T12:00:00.000000000,19.25,77.5,68.46052091146595,25.89739227294922,39.745513916015625,3.6612212657928467,95436.5625,0
1995-11-06T12:00:00.000000000,14.25,77.75,101.41911003238988,57.224578857421875,27.527740478515625,2.9833531379699707,95215.625,0
1959-04-28T12:00:00.000000000,9.75,75.25,67.845473946901,72.20179748535156,29.829742431640625,5.388890743255615,100651.3125,0
1983-02-03T12:00:00.000000000,19.25,75.25,87.82172580592595,24.747203826904297,25.265289306640625,2.2439255714416504,95276.0625,0
1997-08-04T12:00:00.000000000,18.0,77.5,79.75219234230407,70.66142272949219,27.702789306640625,4.435815334320068,94168.875,0
1962-11-17T12:00:00.000000000,21.0,74.25,133.44773312938108,32.03693771362305,28.801177978515625,1.9201401472091675,95301.3125,0
1991-06-11T12:00:00.000000000,16.0,74.25,38.13989210248456,86.90563201904297,24.889801025390625,6.3043293952941895,92274.6875,0
1962-12-04T12:00:00.000000000,8.75,76.0,220.39823204697873,75.42581176757812,27.258453369140625,2.676055908203125,101071.3125,1
2017-03-22T12:00:00.000000000,11.25,75.0,168.32404706299658,79.67312622070312,28.751617431640625,4.427957534790039,100918.0,1
2018-12-19T12:00:00.000000000,13.75,77.5,80.08456367659907,45.33205795288086,25.643218994140625,2.9666152000427246,93142.375,0
2016-12-04T12:00:00.000000000,13.5,75.25,226.08397557816156,72.89473724365234,27.320953369140625,0.8105321526527405,94602.1875,1
2017-05-03T12:00:00.000000000,19.25,74.25,234.42729490883167,30.03611183166504,35.987701416015625,5.725321292877197,93114.9375,1
2007-03-13T12:00:00.000000000,12.0,76.5,196.479529104222,24.194944381713867,33.626373291015625,3.3444230556488037,92895.75,1
1985-11-02T12:00:00.000000000,9.25,77.0,116.57621853783346,87.48846435546875,25.776031494140625,0.8461723923683167,96982.25,0
1993-03-08T12:00:00.000000000,19.25,73.0,4.0028960268239375,43.10104751586914,33.384429931640625,3.95328426361084,100747.1875,0
1975-08-16T12:00:00.000000000,15.0,73.0,147.71280641567483,89.9991455078125,25.832183837890625,8.323951721191406,100562.8125,0
1972-06-03T12:00:00.000000000,19.0,73.5,85.00214678634404,54.31888198852539,31.035308837890625,4.087762832641602,95973.6875,0
1977-09-25T12:00:00.000000000,19.25,73.75,28.12212552944257,63.55211639404297,26.373931884765625,1.6039820909500122,93486.625,0
1970-12-19T12:00:00.000000000,12.75,77.75,33.698303834571036,40.79497146606445,23.553375244140625,2.6136577129364014,91459.1875,0
2025-01-28T12:00:00.000000000,18.5,73.75,207.95015300778186,43.4656982421875,29.325836181640625,2.742957830429077,93072.375,1
1990-04-09T12:00:00.000000000,11.5,76.0,4.567947177804954,58.677818298339844,29.998687744140625,2.6334567070007324,96097.0,0
1991-10-08T12:00:00.000000000,15.75,73.25,38.373649712929755,76.90167999267578,27.548492431640625,4.5850605964660645,100517.9375,0
1961-06-14T12:00:00.000000000,12.75,77.75,187.43851459188613,62.61988830566406,25.351470947265625,5.9684834480285645,91212.6875,1
1957-03-15T12:00:00.000000000,10.25,77.5,21.058379568098335,64.95520782470703,23.373931884765625,1.1088236570358276,89171.75,0
2004-06-19T12:00:00.000000000,8.5,73.25,35.249375768752,83.47132110595703,27.721343994140625,7.44365930557251,100911.5,0
2013-07-30T12:00:00.000000000,15.5,74.75,73.6526740831433,90.23809814453125,23.044342041015625,7.383218765258789,93229.9375,0
1990-10-15T12:00:00.000000000,15.75,77.25,17.124089664993264,60.103057861328125,28.929595947265625,2.28635573387146,96481.625,0
2016-11-25T12:00:00.000000000,17.75,74.0,124.82577730162825,51.70420837402344,24.531890869140625,1.902553915977478,92120.5,0
1964-04-09T12:00:00.000000000,13.5,76.25,145.48479680195194,15.927674293518066,34.790679931640625,2.145761251449585,92016.375,0
1997-03-07T12:00:00.000000000,18.5,73.0,11.212885887289914,55.0178337097168,28.842926025390625,4.308005332946777,100181.875,0
2003-04-13T12:00:00.000000000,18.5,73.0,163.15856077885726,44.172672271728516,30.656402587890625,6.703192234039307,99735.6875,1
2007-11-09T12:00:00.000000000,18.5,73.75,246.0031897934572,50.457244873046875,28.265289306640625,2.138826847076416,92999.9375,1
1976-07-02T12:00:00.000000000,15.75,77.0,143.02374104126176,51.299373626708984,30.234771728515625,5.483451843261719,96085.625,0
2008-05-01T12:00:00.000000000,20.25,73.75,15.669620886312574,24.805984497070312,33.756011962890625,4.679631233215332,93550.9375,0
1995-06-10T12:00:00.000000000,18.25,77.75,163.5580812331333,19.844762802124023,38.547027587890625,3.9815731048583984,94547.125,1
1957-11-06T12:00:00.000000000,14.5,74.5,11.565813578772344,89.04737091064453,25.750396728515625,0.6308683156967163,98707.875,0
1996-06-28T12:00:00.000000000,20.0,76.0,238.85963844223937,34.54385757446289,34.574859619140625,5.058197975158691,94348.1875,1
1996-11-25T12:00:00.000000000,15.0,75.25,229.4441003124406,46.785308837890625,27.978912353515625,1.9330700635910034,94197.6875,1
1968-01-16T12:00:00.000000000,13.25,75.75,147.91185950780346,43.773067474365234,24.670806884765625,1.9813718795776367,89617.1875,0
2003-06-21T12:00:00.000000000,14.5,77.25,142.75228686738654,61.23115539550781,29.419830322265625,7.402944087982178,94260.125,0
1983-05-01T12:00:00.000000000,8.25,74.0,165.39855874921955,78.1265640258789,28.584869384765625,3.0473170280456543,100780.75,1
2023-10-16T12:00:00.000000000,15.0,73.75,204.48999121197485,79.03357696533203,28.944244384765625,2.5222222805023193,100787.5625,1
1985-05-31T12:00:00.000000000,19.75,77.5,39.18086892724448,40.5088996887207,34.880767822265625,1.2302520275115967,95442.125,0
1970-05-24T12:00:00.000000000,16.25,76.0,210.83510585972914,82.13043975830078,25.194976806640625,5.218029975891113,94349.9375,1
1958-07-16T12:00:00.000000000,14.0,74.5,179.34505168516526,91.66511535644531,24.311920166015625,4.72169828414917,99995.25,1
1962-08-24T12:00:00.000000000,18.0,74.25,151.2457098929962,70.69729614257812,26.671295166015625,4.86996603012085,93339.375,1
1988-12-15T12:00:00.000000000,18.5,73.5,166.87559387109116,47.977439880371094,27.695709228515625,0.9971808195114136,95421.75,1
1959-04-09T12:00:00.000000000,15.75,74.75,46.43607146515063,25.46581268310547,33.777984619140625,1.2446517944335938,92711.125,0
1995-10-29T12:00:00.000000000,20.75,78.0,8.722146169186345,41.38644027709961,29.684967041015625,1.9283145666122437,97264.625,0
1989-10-01T12:00:00.000000000,20.25,75.25,44.19277455733386,78.15060424804688,25.660797119140625,0.04517923295497894,93927.375,0
2025-01-28T12:00:00.000000000,17.0,74.25,77.28662785512336,35.576759338378906,30.540679931640625,1.8769960403442383,94202.375,0
1961-07-13T12:00:00.000000000,8.5,77.25,116.60223551529863,81.10556030273438,25.921539306640625,3.5864644050598145,97120.125,0
1954-06-22T12:00:00.000000000,9.0,74.0,134.7210341776874,80.79951477050781,27.140045166015625,8.952984809875488,101009.5625,0
1972-04-04T12:00:00.000000000,19.25,78.0,156.19358819466265,14.971111297607422,38.307769775390625,2.9915647506713867,95558.5,1
1969-03-01T12:00:00.000000000,14.0,76.25,46.76286317044392,29.09282112121582,32.423004150390625,1.4190231561660767,92544.1875,0
1964-03-06T12:00:00.000000000,16.0,76.5,230.79844103610804,13.43709945678711,35.731109619140625,2.1049180030822754,94992.3125,1
2019-04-19T12:00:00.000000000,10.5,76.5,242.21840746235995,84.677490234375,28.086822509765625,1.6655842065811157,98452.6875,1
1963-12-27T12:00:00.000000000,13.75,76.25,127.81013541927477,48.65019226074219,24.668853759765625,3.031996250152588,92942.5,0
1960-07-25T12:00:00.000000000,12.0,76.0,212.842016787229,93.0160903930664,20.575592041015625,3.017796039581299,91953.3125,1
1961-01-05T12:00:00.000000000,16.0,76.75,92.82497301566015,38.571353912353516,29.400543212890625,2.63291335105896,95996.1875,0
1997-09-27T12:00:00.000000000,19.75,77.5,223.2266072911979,75.81344604492188,27.550933837890625,2.2168784141540527,96036.0,1
1991-04-10T12:00:00.000000000,20.0,77.25,161.60065008691996,19.933210372924805,35.018951416015625,3.2669782638549805,94790.125,1
1981-11-06T12:00:00.000000000,8.25,78.0,231.41516825524863,77.04938507080078,28.238922119140625,4.931352138519287,100610.3125,1
1967-05-27T12:00:00.000000000,10.5,75.5,17.239946996407795,83.43384552001953,28.589996337890625,8.012541770935059,100659.5625,0
1975-03-23T12:00:00.000000000,21.0,73.25,206.04876840386564,36.79377746582031,31.256256103515625,3.6021318435668945,100213.625,1
1965-01-06T12:00:00.000000000,18.75,76.5,131.01181987891482,34.782501220703125,28.259674072265625,2.5730865001678467,94643.3125,0
1988-12-10T12:00:00.000000000,13.0,77.5,249.44969794995524,51.826393127441406,23.833404541015625,2.4066925048828125,91700.375,1
1982-07-26T12:00:00.000000000,20.75,76.25,216.08295716583086,68.84931945800781,28.217926025390625,6.118539333343506,96206.875,1
2017-03-15T12:00:00.000000000,15.5,76.5,220.76298160504155,35.16804122924805,35.002593994140625,2.4424757957458496,95355.125,1
1965-07-30T12:00:00.000000000,12.0,77.0,158.37981152208056,93.28854370117188,21.998687744140625,2.937577486038208,92080.875,1
2024-11-10T12:00:00.000000000,16.25,74.0,124.4768516876632,54.73544692993164,28.402008056640625,1.4368159770965576,94561.8125,0
1987-01-19T12:00:00.000000000,20.0,75.25,71.57958266348186,40.188018798828125,28.363677978515625,0.6009306311607361,94388.4375,0
1999-10-24T12:00:00.000000000,19.0,76.25,14.604589643949922,43.28229904174805,27.483306884765625,1.7102338075637817,95397.875,0
2010-06-26T12:00:00.000000000,14.25,76.25,6.507673201458814,78.11576843261719,24.769439697265625,6.6890153884887695,92371.75,0
1981-02-28T12:00:00.000000000,14.25,76.75,44.37000404065977,18.784643173217773,34.397125244140625,3.09836745262146,94486.8125,0
